Country,Year,life_expectancy,gdp_per_capita,health_expenditure,pop_65plus,school_enrollment,pm25_pollution,fertility_rate,Region,IncomeGroup
PK,2011,64.659,1131.73513834324,2.23121333,3.72474850919145,29.7271460529531,55.754979166674,4.305,Middle East & North Africa,Lower middle income
PK,2012,64.883,1204.36475491585,2.22185278,3.76068938152991,30.6300201416016,66.8719540673752,4.204,Middle East & North Africa,Lower middle income
PK,2013,65.129,1225.4340119198,2.4164784,3.78994632917293,31.544819132504,68.5813248667094,4.125,Middle East & North Africa,Lower middle income
PK,2014,65.374,1266.61340849959,2.48899078,3.80534429416474,32.6573427323505,71.7121701033462,4.055,Middle East & North Africa,Lower middle income
PK,2015,65.641,1380.47020838317,2.49493265,3.82091940742152,34.6741466548496,68.0068767608943,3.988,Middle East & North Africa,Lower middle income
PK,2016,65.943,1424.69161195897,2.57026362,3.85041862791259,35.8643246680809,68.5228297189002,3.902,Middle East & North Africa,Lower middle income
PK,2017,66.223,1519.23459514248,2.7863009,3.88886536895529,35.3224248744451,61.7967274713574,3.9,Middle East & North Africa,Lower middle income
PK,2018,66.481,1569.33814626355,2.82844949,3.93281543027845,37.1466063259079,62.3894976390133,3.855,Middle East & North Africa,Lower middle income
PK,2019,66.729,1390.41690981745,2.84736943,3.98447495645256,38.7511552822907,52.8571976958305,3.81,Middle East & North Africa,Lower middle income
PL,2001,74.2,5015.23790036613,5.64010143,12.4652183478354,101.693962097168,26.0449129857227,1.31,Europe & Central Asia,High income
PL,2002,74.4975609756098,5223.45178967082,6.04828405,12.6821987408228,103.719223022461,26.5398574522192,1.25,Europe & Central Asia,High income
PL,2003,74.5975609756098,5720.81366178104,5.93375778,12.8743856195046,106.250358581543,27.1048298406849,1.22,Europe & Central Asia,High income
PL,2004,74.8463414634146,6711.72715262967,5.84185648,13.0597041907722,98.4879837036133,27.5690511834146,1.23,Europe & Central Asia,High income
PL,2005,74.9951219512195,8043.92332253757,5.79073858,13.2347926244254,101.085952758789,27.7617425127035,1.24,Europe & Central Asia,High income
PL,2006,75.1439024390244,9068.85528307627,5.78148365,13.3771602010519,100.597557067871,27.7200391553045,1.27,Europe & Central Asia,High income
PL,2007,75.2439024390244,11272.5293683383,5.86390114,13.4643695818097,100.348258972168,27.6048215747412,1.31,Europe & Central Asia,High income
PL,2008,75.5439024390244,14048.5604672654,6.35196781,13.5105109493124,99.9508209228516,27.4309285084638,1.39,Europe & Central Asia,High income
PL,2009,75.6951219512195,11556.3026866026,6.57037735,13.5455278786164,99.6487579345703,27.2131986939225,1.4,Europe & Central Asia,High income
PL,2010,76.2463414634146,12567.7317676382,6.43533468,13.5707882889596,100.207778930664,26.9664708685675,1.41,Europe & Central Asia,High income
PL,2011,76.6951219512195,13867.6669408192,6.24533606,13.7095291987932,100.617851257324,26.5458489052773,1.33,Europe & Central Asia,High income
PL,2012,76.7463414634146,13087.420943321,6.22854042,14.0246184967044,100.56485748291,24.1304928281428,1.33,Europe & Central Asia,High income
PL,2013,77.0,13621.9023794031,6.44993687,14.4308218173312,111.516960144043,23.1892115212622,1.29,Europe & Central Asia,High income
PL,2014,77.6024390243903,14262.2841914116,6.39059496,14.8828006858362,110.031021118164,23.433827803997,1.32,Europe & Central Asia,High income
PL,2015,77.4512195121951,12637.5220324406,6.36490345,15.3775328347538,109.41478729248,22.4139830731908,1.32,Europe & Central Asia,High income
PL,2016,77.8512195121951,12464.0110508476,6.5470438,15.9129115092505,109.117248535156,21.2485092459447,1.39,Europe & Central Asia,High income
PL,2017,77.7536585365854,13913.3402919927,6.53713226,16.4659360432975,109.45922088623,22.2631718698092,1.48,Europe & Central Asia,High income
PL,2018,77.6024390243903,15658.2120316794,6.25094128,17.0145616085721,110.541938781738,22.4094051941271,1.46,Europe & Central Asia,High income
PL,2019,77.9048780487805,15874.5220531254,6.38906956,17.5584217024462,109.753303527832,18.7701954101512,1.44,Europe & Central Asia,High income
PL,2020,76.4,16150.9304813473,6.42739105,18.0760468179361,112.576263427734,17.9583314936851,1.39,Europe & Central Asia,High income
PS,2000,70.298,1476.17185000238,9.46541214,2.28416052135412,76.0071334838867,26.132738052948,5.457,Middle East & North Africa,Lower middle income
PS,2001,69.75,1335.55319529359,10.3154583,2.33754898165954,78.0870895385742,26.2365303648086,5.342,Middle East & North Africa,Lower middle income
PS,2002,70.88,1156.21747345769,11.04674053,2.40420676361771,80.3683166503906,26.5135715932111,5.216,Middle East & North Africa,Lower middle income
PS,2003,70.967,1257.69857009689,9.55897141,2.47637593157646,83.0590972900391,26.9126428548588,5.062,Middle East & North Africa,Lower middle income
PS,2004,71.094,1422.19088643544,11.37928772,2.54517934695422,86.8646087646484,27.3825252664549,4.971,Middle East & North Africa,Lower middle income
PS,2005,72.004,1543.70141392774,10.99557114,2.60979892480478,88.3457794189453,27.8719999447027,4.867,Middle East & North Africa,Lower middle income
PS,2006,71.831,1570.10439962728,10.50240231,2.67017658794172,90.0953369140625,28.6014840570339,4.739,Middle East & North Africa,Lower middle income
PS,2007,72.064,1664.24571669276,9.58784008,2.72646343067482,90.4300994873047,29.6437050910709,4.627,Middle East & North Africa,Lower middle income
PS,2008,72.204,2035.20234121766,10.52610016,2.78215913360018,89.9040603637695,30.7259096438031,4.509,Middle East & North Africa,Lower middle income
PS,2009,72.306,2191.78178736868,10.76468372,2.8387915473806,90.0118637084961,31.5753443122198,4.44,Middle East & North Africa,Lower middle income
PS,2010,73.302,2557.07562356699,9.10499382,2.89589113836226,89.1773371332236,31.9192556933104,4.434,Middle East & North Africa,Lower middle income
PS,2011,73.557,2880.79843707909,11.34622478,2.95505912122661,88.2808414383622,28.606630623344,4.305,Middle East & North Africa,Lower middle income
PS,2012,73.722,3067.43872735614,10.30110455,3.01775929806399,88.0041466962408,27.2379610304191,4.154,Middle East & North Africa,Lower middle income
PS,2013,74.14,3315.29753909282,10.44874382,3.07821509269255,87.7419851728182,31.1625763830924,4.049,Middle East & North Africa,Lower middle income
PS,2014,72.781,3352.11259506043,9.92015553,3.14478547488197,87.618042824034,29.2886843311089,3.995,Middle East & North Africa,Lower middle income
PS,2015,74.577,3272.15432360708,9.28473282,3.21502621326908,88.3909219114319,30.4615510423627,3.977,Middle East & North Africa,Lower middle income
PS,2016,74.917,3527.61382413178,9.0039854,3.28405075269727,88.6612882360835,26.5563697979811,3.887,Middle East & North Africa,Lower middle income
PS,2017,75.216,3620.36048715937,9.1223526,3.35569557065348,89.7461522132674,26.6750824440453,3.771,Middle East & North Africa,Lower middle income
PS,2018,75.38,3562.33094270256,9.65617657,3.4276431178253,89.6454662001111,29.1340212387581,3.674,Middle East & North Africa,Lower middle income
PS,2019,75.811,3656.85827137011,9.18576908,3.50508535292495,90.3135207321564,29.6822493738623,3.591,Middle East & North Africa,Lower middle income
PS,2020,74.998,3233.56863835858,10.27610207,3.57539471825902,90.2544056722155,26.3636264444046,3.511,Middle East & North Africa,Lower middle income
PT,2001,76.8146341463415,11734.7649743954,8.62751579,16.3877131724044,108.49845123291,13.849569678602,1.45,Europe & Central Asia,High income
PT,2002,77.0658536585366,12936.6928204482,8.78642941,16.6060663913453,109.794471740723,13.6900462729622,1.46,Europe & Central Asia,High income
PT,2003,77.219512195122,15797.7821340276,9.12415695,16.8062925634515,108.311233520508,13.4896924274961,1.44,Europe & Central Asia,High income
PT,2004,77.6707317073171,18064.1580932987,9.5325079,17.041398598076,95.0831298828125,13.2564973921723,1.4,Europe & Central Asia,High income
PT,2005,78.0707317073171,18780.12751241,9.65306759,17.2680626718468,96.4346008300781,12.9984504169596,1.41,Europe & Central Asia,High income
PT,2006,78.419512195122,19839.4540499032,9.35422611,17.4641870294143,95.6554183959961,12.5977447886636,1.37,Europe & Central Asia,High income
PT,2007,78.3219512195122,22811.0564844365,9.25186634,17.6626196823508,99.3079605102539,12.0295102444563,1.35,Europe & Central Asia,High income
PT,2008,78.5243902439025,24949.0413566739,9.58307838,17.8926883414037,101.609558105469,11.4411407098565,1.39,Europe & Central Asia,High income
PT,2009,78.7268292682927,23151.2154130712,10.13070393,18.1758554317889,105.083099365234,10.9800301103829,1.34,Europe & Central Asia,High income
PT,2010,79.0268292682927,22551.935098809,10.01858425,18.5177045107792,107.523330688477,10.7935723715541,1.39,Europe & Central Asia,High income
PT,2011,80.4707317073171,23246.5425416481,9.71847439,18.8655829835079,108.864181518555,11.5157580200238,1.35,Europe & Central Asia,High income
PT,2012,80.3731707317073,20593.4274224109,9.64000225,19.2003728663626,110.253372192383,10.1151524382993,1.28,Europe & Central Asia,High income
PT,2013,80.7219512195122,21676.4859642714,9.39476109,19.6276592820198,118.932960510254,9.76832048738232,1.21,Europe & Central Asia,High income
PT,2014,81.1219512195122,22120.6850127107,9.33570766,20.1141031472732,114.901290893555,9.50576236832378,1.24,Europe & Central Asia,High income
PT,2015,81.1243902439025,19215.7813014347,9.33309937,20.5742532955034,116.804588317871,9.64253451834766,1.31,Europe & Central Asia,High income
PT,2016,81.1243902439025,19980.2808866516,9.39989281,21.026998642616,115.488418579102,8.83773210008347,1.37,Europe & Central Asia,High income
PT,2017,81.4243902439025,21442.3842768879,9.32668972,21.4882830483163,117.235328674316,9.2551980440464,1.38,Europe & Central Asia,High income
PT,2018,81.3243902439024,23541.1401075289,9.42121029,21.9323930135851,118.28833770752,9.02601451562929,1.42,Europe & Central Asia,High income
PT,2019,81.6756097560976,23343.3628970034,9.50868607,22.3900784021367,119.519371032715,7.98256121876526,1.44,Europe & Central Asia,High income
PT,2020,81.3292682926829,22299.4044062173,10.52074051,22.8627033998973,118.68286895752,8.45242266236737,1.42,Europe & Central Asia,High income
PW,2000,64.499,7798.07504193852,8.63728905,5.20374377558203,91.4381866455078,7.22284968187368,1.819,East Asia & Pacific,High income
PW,2003,65.446,7862.3931898737,8.095788,5.39447581260491,102.667266845703,7.14279221821298,1.962,East Asia & Pacific,High income
PW,2004,65.816,8393.73052541231,9.13479805,5.504402008022,98.1433486938477,7.10249472303506,1.989,East Asia & Pacific,High income
PW,2005,66.219,9635.28357539048,8.63174248,5.57812145217852,97.3436889648438,7.04905925537493,2.017,East Asia & Pacific,High income
PW,2006,66.633,9881.65970716981,8.73999214,5.60914612361558,100.88996887207,6.88061711983826,1.996,East Asia & Pacific,High income
PW,2007,67.113,10402.5367528907,8.83709908,5.6885296860429,101.115242004395,6.56755453223822,1.968,East Asia & Pacific,High income
PW,2013,68.981,12698.9240118945,10.92691708,6.96112873980054,106.158729553223,6.83322852151998,2.054,East Asia & Pacific,High income
PW,2014,69.062,13863.4544155068,10.71111488,7.25656223539373,108.378378378378,7.36831173894939,2.032,East Asia & Pacific,High income
PW,2020,68.689,14708.2119536914,13.31541061,9.52113309352518,160.800003051758,7.32770979431049,1.972,East Asia & Pacific,High income
PY,2000,70.026,1736.11729210765,6.01865244,3.99281063536637,64.4096298217773,13.555186049266,3.508,Latin America & Caribbean ,Upper middle income
PY,2001,70.281,1637.68615122932,5.60815811,4.03485058568469,68.1916809082031,13.4456009940226,3.361,Latin America & Caribbean ,Upper middle income
PY,2002,70.539,1367.76506935997,4.75770569,4.09801479778489,69.8106307983398,13.2274142700835,3.233,Latin America & Caribbean ,Upper middle income
PY,2003,70.795,1443.99885236205,4.90703917,4.18033707902084,67.5210266113281,12.966481503164,3.123,Latin America & Caribbean ,Upper middle income
PY,2004,71.054,1786.21533938543,4.93224335,4.27287572071023,68.885986328125,12.7286583189791,3.053,Latin America & Caribbean ,Upper middle income
PY,2005,71.317,1970.87169852378,4.82934713,4.37008555464413,68.879280090332,12.5798003432443,2.973,Latin America & Caribbean ,Upper middle income
PY,2006,71.584,2439.43124694576,5.01927567,4.48071554849348,68.669563293457,12.4981511047327,2.889,Latin America & Caribbean ,Upper middle income
PY,2007,71.817,3211.93621659546,5.02042723,4.6063176215577,69.0111694335938,12.4250915061089,2.823,Latin America & Caribbean ,Upper middle income
PY,2008,72.047,4384.95469437803,5.03776026,4.73745467125352,70.5332565307617,12.3711832339251,2.792,Latin America & Caribbean ,Upper middle income
PY,2009,72.282,3941.84815479431,5.52496862,4.86632853346885,71.5204086303711,12.3469879747333,2.757,Latin America & Caribbean ,Upper middle income
PY,2010,72.551,4750.96273669458,5.46593952,4.98600420026485,73.1651100594436,12.3630674150856,2.695,Latin America & Caribbean ,Upper middle income
PY,2011,72.787,5805.40154542925,5.82225847,5.09612312124632,75.882698059082,13.0739532959182,2.667,Latin America & Caribbean ,Upper middle income
PY,2012,73.105,5642.16991672846,6.53144598,5.20538551075393,82.8002090454102,12.3612452179307,2.658,Latin America & Caribbean ,Upper middle income
PY,2016,73.487,5775.15963399596,6.67556572,5.67323334495096,81.8651046483746,10.4105012225018,2.624,Latin America & Caribbean ,Upper middle income
PY,2020,72.72,5365.47220721104,7.67533064,6.15003817155416,85.6669309236136,10.0891599097852,2.497,Latin America & Caribbean ,Upper middle income
QA,2001,75.486,25870.7991864314,2.3197093,1.22963454659439,87.8413467407227,90.0738424478758,3.08,Middle East & North Africa,High income
QA,2002,75.766,27226.6593510117,2.46044064,1.20640321707525,87.4843902587891,92.3707032121313,3.011,Middle East & North Africa,High income
QA,2003,76.097,31602.470865136,3.50257182,1.17640818497023,88.7019805908203,94.7440660994636,2.925,Middle East & North Africa,High income
QA,2004,76.484,41035.5008380177,3.18311739,1.15590641800261,90.0552520751953,96.6020961417903,2.794,Middle East & North Africa,High income
QA,2005,76.909,53949.6764091147,2.56300044,1.15857924722031,90.0544815063477,97.3529583710287,2.635,Middle East & North Africa,High income
QA,2006,77.323,62582.4453138755,2.288064,1.13961212173543,91.3522491455078,95.8058004809302,2.509,Middle East & North Africa,High income
QA,2007,77.741,65954.3419525051,2.07008052,1.07608421348756,91.991569519043,92.1164239737723,2.438,Middle East & North Africa,High income
QA,2008,78.262,80781.4039187792,1.63775349,0.992754768337949,97.6288604736328,87.7129745942613,2.369,Middle East & North Africa,High income
QA,2009,78.837,60785.7351551657,2.38356304,0.895526905055611,97.2014999389648,84.0235980871034,2.254,Middle East & North Africa,High income
QA,2010,79.444,76462.6119486736,1.87017763,0.862464636843677,98.150178716375,82.4764401970049,2.137,Middle East & North Africa,High income
QA,2011,79.994,103261.510293068,1.599962,0.928877108699854,96.4676867591291,87.9624107804434,2.07,Middle East & North Africa,High income
QA,2012,80.499,108470.387023229,1.74822152,1.03001021961421,98.6139808267348,95.6228667032868,2.04,Middle East & North Africa,High income
QA,2013,80.974,103697.062789144,2.07620168,1.08472179789742,97.3663778760953,88.6466197970471,2.032,Middle East & North Africa,High income
QA,2014,81.395,95840.6898934238,2.42293572,1.06179216109832,97.8845311253665,75.1764824465315,2.03,Middle East & North Africa,High income
QA,2015,81.785,68985.2433380102,3.63581347,1.05084577481311,101.946830749512,97.7000280042596,1.976,Middle East & North Africa,High income
QA,2016,82.147,61253.6217997091,3.54971433,1.08622390331203,97.44147524298,83.6854921169063,1.856,Middle East & North Africa,High income
QA,2017,82.458,63279.8767486216,3.21237087,1.12252533934654,101.989694099425,83.268990615565,1.834,Middle East & North Africa,High income
QA,2018,82.714,71039.9308240078,2.96176219,1.14427291316419,102.1549014004,93.3069571843647,1.756,Middle East & North Africa,High income
QA,2019,82.945,66841.3623185691,3.18468714,1.17212029932225,105.162567508393,81.0088337801126,1.731,Middle East & North Africa,High income
QA,2020,80.409,51683.5681078949,3.81872201,1.24769251348821,105.869328366077,75.6630329481338,1.675,Middle East & North Africa,High income
RO,2001,71.1609756097561,1825.19299373184,4.37598133,13.8003051334477,83.499382019043,20.5727453427073,1.27,Europe & Central Asia,High income
RO,2002,71.009756097561,2119.85509684554,4.57694626,14.1312570893091,84.9503479003906,20.8397542766711,1.27,Europe & Central Asia,High income
RO,2003,71.309756097561,2679.40626016154,5.37136793,14.4342818207771,84.2207717895508,21.1260463408151,1.3,Europe & Central Asia,High income
RO,2004,71.5609756097561,3494.99056448955,5.47733593,14.7036701374455,82.5846405029297,21.3544292529253,1.33,Europe & Central Asia,High income
RO,2005,71.9121951219512,4618.00350802913,5.52778196,14.916750094722,81.0594787597656,21.4477107307875,1.4,Europe & Central Asia,High income
RO,2006,72.1634146341463,5757.53127301178,5.07106066,15.0906344716068,85.6820602416992,21.2993011373918,1.42,Europe & Central Asia,High income
RO,2007,72.5658536585366,8360.33775916596,5.02223349,15.252749354646,84.2603607177734,20.9454013377561,1.45,Europe & Central Asia,High income
RO,2008,72.5658536585366,10435.1561230787,5.02277184,15.4152530110178,94.5384063720703,20.523004802707,1.6,Europe & Central Asia,High income
RO,2009,73.309756097561,8548.4543409242,5.27816248,15.628888988839,103.393241882324,20.1691050030713,1.66,Europe & Central Asia,High income
RO,2010,73.4585365853659,8399.5374234284,5.63882685,15.8399964683843,102.467903137207,20.0206954096756,1.59,Europe & Central Asia,High income
RO,2011,74.409756097561,9560.6755277458,4.47503996,16.0573968725291,100.735900878906,21.3631759849928,1.47,Europe & Central Asia,High income
RO,2012,74.4121951219512,8929.95366231474,4.50939083,16.2663527867529,97.4503707885742,19.4249667326641,1.52,Europe & Central Asia,High income
RO,2013,75.0634146341463,9497.67411615237,5.2240696,16.4582814237269,95.6988983154297,17.8711054888739,1.46,Europe & Central Asia,High income
RO,2014,74.909756097561,10031.7710755404,5.0276823,16.7939266755188,93.5339965820312,17.9898360506608,1.56,Europe & Central Asia,High income
RO,2015,74.9121951219512,8977.01748158196,4.94292021,17.209625303825,91.3377075195312,17.4955175712912,1.62,Europe & Central Asia,High income
RO,2016,75.209756097561,9404.54005870715,5.08012772,17.5741928757273,88.7795104980469,16.5983385295736,1.69,Europe & Central Asia,High income
RO,2017,75.209756097561,10727.9822007426,5.18878555,17.9121340991497,88.3843231201172,17.0446117524786,1.78,Europe & Central Asia,High income
RO,2018,75.3585365853659,12416.134317959,5.51454878,18.2496778221635,86.5577163696289,17.1719925973938,1.76,Europe & Central Asia,High income
RO,2019,75.6073170731707,12909.6104013244,5.69924641,18.604236526527,86.4074096679688,15.0073403663299,1.77,Europe & Central Asia,High income
RO,2020,74.2536585365854,13009.1770573223,6.20959711,19.0166656963587,86.416877746582,14.8501731264834,1.8,Europe & Central Asia,High income
RS,2000,71.5829268292683,974.725469278615,5.80770588,16.0681726957932,91.1882629394531,31.2656899545238,1.48,Europe & Central Asia,Upper middle income
RS,2001,72.2341463414634,1812.42088281393,6.19155836,16.4093567541875,89.7503128051758,31.5879271581157,1.58,Europe & Central Asia,Upper middle income
RS,2002,72.2853658536585,2390.73459447107,7.24950886,16.7152679301376,88.7098770141602,32.1130882957481,1.57,Europe & Central Asia,Upper middle income
RS,2003,72.4365853658537,3153.9011312754,7.30602598,16.9829001972155,88.2943801879883,32.683463379322,1.59,Europe & Central Asia,Upper middle income
RS,2004,72.6829268292683,3597.08798057009,7.63644934,17.1864766917518,88.1681365966797,33.1413424207388,1.57,Europe & Central Asia,Upper middle income
RS,2005,72.8341463414634,3807.97417321786,8.09346867,17.3287763990899,88.5904083251953,33.3290154318997,1.45,Europe & Central Asia,Upper middle income
RS,2006,73.3853658536585,4492.7136699046,8.28575706,17.4164820415812,88.9565811157227,33.1184661635543,1.43,Europe & Central Asia,Upper middle income
RS,2007,73.6317073170732,6081.08765700202,9.01782608,17.4526382438889,89.437370300293,32.6163871390382,1.38,Europe & Central Asia,Upper middle income
RS,2008,73.8853658536585,7376.73517910716,9.12807178,17.4402380163125,90.4638137817383,32.0171315291319,1.4,Europe & Central Asia,Upper middle income
RS,2009,73.9853658536585,6414.0448463847,8.98933506,17.4082896457034,91.4844589233398,31.5150525046159,1.44,Europe & Central Asia,Upper middle income
RS,2010,74.3365853658537,5970.92660940072,9.15153027,17.3759538185157,91.4276275634766,31.3045032362704,1.4,Europe & Central Asia,Upper middle income
RS,2011,74.5365853658537,7082.2861666075,8.75940418,17.3957653090008,93.6310501098633,33.95588567108,1.4,Europe & Central Asia,Upper middle income
RS,2012,74.8365853658537,6263.04086072815,8.95716667,17.5891851362179,94.1696166992188,30.384649168974,1.45,Europe & Central Asia,Upper middle income
RS,2013,75.1853658536585,7040.41812068781,8.93188286,17.9500038447375,94.4092102050781,28.4561350651549,1.43,Europe & Central Asia,Upper middle income
RS,2014,75.3365853658537,6886.67809068704,8.85966778,18.3902831005496,94.3444137573242,28.0367329195926,1.46,Europe & Central Asia,Upper middle income
RS,2015,75.2878048780488,5820.3215576888,8.46289921,18.883979706442,96.6696090698242,27.8632692496949,1.46,Europe & Central Asia,Upper middle income
RS,2016,75.6878048780488,5982.37030126471,8.15184307,19.3853692133533,96.234733581543,25.5339499000416,1.46,Europe & Central Asia,Upper middle income
RS,2017,75.5390243902439,6548.03653824187,7.89965153,19.9073825690271,95.4950866699219,26.2823086047504,1.49,Europe & Central Asia,Upper middle income
RS,2018,75.890243902439,7559.86165747394,8.18469906,20.4864046664261,95.0872421264648,27.1283419584164,1.49,Europe & Central Asia,Upper middle income
RS,2019,75.9365853658537,7755.632986437,8.28762531,21.0643608505556,94.4721908569336,22.6362588980641,1.52,Europe & Central Asia,Upper middle income
RS,2020,74.4780487804878,8098.70955668849,8.30643559,21.5708751193576,92.2411727905273,22.5075355689004,1.48,Europe & Central Asia,Upper middle income
RU,2003,65.0275609756098,2975.123046875,5.16368914,13.1117706548187,94.6366500854492,17.3414730765516,1.319,Europe & Central Asia,High income
RU,2004,65.4709756097561,4102.36474609375,4.7603755,13.4632893703856,88.130989074707,16.3127366996014,1.344,Europe & Central Asia,High income
RU,2005,65.529756097561,5323.455078125,4.77177477,13.7404731533261,86.7092514038086,15.8037810245792,1.294,Europe & Central Asia,High income
RU,2006,66.7275609756098,6920.19970703125,4.76654387,13.9028214051527,86.4854736328125,15.6913079663017,1.305,Europe & Central Asia,High income
RU,2007,67.5868292682927,9101.2392578125,4.74792528,13.8474730635853,86.5527572631836,15.6363350250339,1.416,Europe & Central Asia,High income
RU,2008,67.9492682926829,11635.2841796875,4.90364122,13.503280698226,87.0486373901367,15.595083234396,1.502,Europe & Central Asia,High income
RU,2009,68.6846341463415,8562.82421875,5.64392471,13.0561356274812,89.8769302368164,15.5237736280086,1.542,Europe & Central Asia,High income
RU,2011,69.6839024390244,14305.33203125,4.79491472,12.5963495041925,94.5758904929741,13.9138877120952,1.582,Europe & Central Asia,High income
RU,2012,70.0721951219512,15401.8515625,4.93637276,12.7129961766369,95.5384826756866,13.8991230346483,1.691,Europe & Central Asia,High income
RU,2013,70.5787804878049,15941.4482421875,5.08104849,12.883783946717,95.9993761959632,14.0574320033086,1.707,Europe & Central Asia,High income
RU,2014,70.7436585365854,14055.47265625,5.1820941,13.1683587965298,95.6056322692131,14.2481805159069,1.75,Europe & Central Asia,High income
RU,2015,71.1834146341463,9277.7138671875,5.29604626,13.534464750748,96.3292563031308,12.9392509421972,1.777,Europe & Central Asia,High income
RU,2016,71.6512195121951,8663.158203125,5.28970337,13.8715252574284,95.8434944997854,12.4784655225055,1.762,Europe & Central Asia,High income
RU,2017,72.4514634146342,10658.9130859375,5.35890055,14.2409291689874,97.5206298303399,11.739094414375,1.621,Europe & Central Asia,High income
RU,2018,72.6621951219512,11211.8876953125,5.35520792,14.6302500942335,99.1831046517789,12.3153675046294,1.579,Europe & Central Asia,High income
RU,2019,73.0839024390244,11447.701171875,5.64849091,15.063299330246,100.471744682473,11.6778230257169,1.504,Europe & Central Asia,High income
RU,2020,71.3387804878049,10108.3271484375,8.04076004,15.4721422383228,91.5812884026933,11.2727775886895,1.505,Europe & Central Asia,High income
RW,2000,47.798,251.86926386091,3.57583427,2.14435707728474,10.2389402389526,31.3781575577386,5.967,Sub-Saharan Africa ,Low income
RW,2001,49.49,237.308846200901,3.31599975,2.29433850428519,11.1507501602173,31.2222805217086,5.893,Sub-Saharan Africa ,Low income
RW,2002,51.262,234.043016755733,3.12787294,2.43390022594754,12.1046600341797,30.8879447825411,5.816,Sub-Saharan Africa ,Low income
RW,2003,53.529,249.012274982252,6.92888737,2.51514666278477,13.584939956665,30.4979302158135,5.737,Sub-Saharan Africa ,Low income
RW,2004,55.52,269.540446333402,7.50856972,2.55695816762541,15.3283996582031,30.1750166971027,5.64,Sub-Saharan Africa ,Low income
RW,2005,56.968,324.016863847189,7.71997023,2.59692719487973,16.4831008911133,30.0419841019859,5.5,Sub-Saharan Africa ,Low income
RW,2006,58.342,356.995022901154,7.60511971,2.63100363190736,18.1992893218994,30.0919739416177,5.335,Sub-Saharan Africa ,Low income
RW,2007,59.504,426.234183487629,7.86262226,2.66092952375009,20.3850002288818,30.2183078634908,5.141,Sub-Saharan Africa ,Low income
RW,2008,60.641,528.326391755502,7.55971909,2.6883188684602,22.1014308929443,30.3940359476901,4.922,Sub-Saharan Africa ,Low income
RW,2009,61.813,564.039095842449,7.79951382,2.71271167643257,26.5538196563721,30.5922082743006,4.707,Sub-Saharan Africa ,Low income
RW,2010,62.804,593.624927744346,8.08185482,2.73524145040779,32.4029083251953,30.785874923407,4.522,Sub-Saharan Africa ,Low income
RW,2011,63.476,651.133677964662,7.93233776,2.76015102707814,36.6210098266602,31.1412402470636,4.332,Sub-Saharan Africa ,Low income
RW,2012,64.189,706.817269168561,8.1021471,2.79399137628313,39.662769317627,31.5360758844851,4.201,Sub-Saharan Africa ,Low income
RW,2013,64.651,704.92421851123,6.77388763,2.83577804340262,30.2092864949597,30.6283384511231,4.136,Sub-Saharan Africa ,Low income
RW,2014,65.088,724.957526520906,6.98448992,2.88932706612205,41.8218654918977,31.8689793191915,4.117,Sub-Saharan Africa ,Low income
RW,2015,65.419,733.998629882494,6.65061283,2.96109405978786,39.4099042857311,31.2574810856465,4.108,Sub-Saharan Africa ,Low income
RW,2016,65.733,729.519133812945,5.968925,3.04670211037116,38.506238583342,31.6862299869281,4.106,Sub-Saharan Africa ,Low income
RW,2017,66.14,758.300966509647,5.37623835,3.14278477802991,39.6912128982215,30.3553527446531,4.084,Sub-Saharan Africa ,Low income
RW,2018,66.354,771.773511207309,5.45722818,3.24675392272707,41.1796940634956,30.1816687853678,4.047,Sub-Saharan Africa ,Low income
RW,2019,66.691,810.051412137354,4.91471481,3.35702522122747,44.0779032495009,30.0071642427631,3.985,Sub-Saharan Africa ,Low income
SA,2005,74.4,15975.7473782258,3.4186728,2.30139606778052,87.1481628417969,59.1792687977192,3.161,Middle East & North Africa,High income
SA,2007,75.066,18596.1502627898,3.56229162,2.34892551684442,91.6758117675781,59.4348208026051,3.185,Middle East & North Africa,High income
SA,2009,75.447,17718.3911648365,4.29042768,2.38953786336071,99.7553787231445,59.6227043484328,2.95,Middle East & North Africa,High income
SA,2013,76.517,27865.465604962,4.42293596,2.32822122505455,93.0168905157466,64.2495664318178,2.67,Middle East & North Africa,High income
SA,2014,77.116,27805.4850319422,5.15800905,2.28000575968204,98.8496091524944,51.0877522409227,2.68,Middle East & North Africa,High income
SA,2015,77.776,23256.1549553531,5.8620224,2.22811303229385,102.979200639837,65.6121801282607,2.63,Middle East & North Africa,High income
SA,2016,78.354,22267.7217050387,6.24142838,2.21365075571716,105.491550199825,57.2721294327821,2.65,Middle East & North Africa,High income
SA,2017,78.721,23929.2907135982,6.03126049,2.28023790995907,106.244903966787,59.4402484783372,2.67,Middle East & North Africa,High income
SA,2018,78.75,29360.0658968566,5.34063101,2.38074635666274,106.376211565111,61.9886640504678,2.67,Middle East & North Africa,High income
SA,2019,78.313,29566.7933827436,5.46743011,2.45024814989585,104.048257824894,58.6225928552836,2.49,Middle East & North Africa,High income
SA,2020,77.596,24338.8307301067,6.64630127,2.52258164711042,104.411027399625,53.1486013629285,2.27,Middle East & North Africa,High income
SB,2000,67.116,953.17190137706,4.82778931,3.39365539913138,19.1796207427979,12.7925434315937,4.757,East Asia & Pacific,Lower middle income
